year,st_fips,opioid_type,remove_obs,name,abbrev
2004,24,natural_opioid,0,Maryland,MD
2004,25,natural_opioid,0,Massachusetts,MA
2004,26,natural_opioid,0,Michigan,MI
2004,27,natural_opioid,0,Minnesota,MN
2004,28,natural_opioid,0,Mississippi,MS
2004,29,natural_opioid,0,Missouri,MO
2004,30,natural_opioid,0,Montana,MT
2004,31,natural_opioid,0,Nebraska,NE
2004,32,natural_opioid,0,Nevada,NV
2004,33,natural_opioid,0,New Hampshire,NH
2004,34,natural_opioid,0,New Jersey,NJ
2004,35,natural_opioid,0,New Mexico,NM
2004,36,natural_opioid,0,New York,NY
2004,37,natural_opioid,0,North Carolina,NC
2004,38,natural_opioid,1,North Dakota,ND
2004,39,natural_opioid,0,Ohio,OH
2004,40,natural_opioid,0,Oklahoma,OK
2004,41,natural_opioid,0,Oregon,OR
2004,42,natural_opioid,0,Pennsylvania,PA
2004,44,natural_opioid,0,Rhode Island,RI
2004,45,natural_opioid,0,South Carolina,SC
2004,46,natural_opioid,1,South Dakota,SD
2004,47,natural_opioid,0,Tennessee,TN
2004,48,natural_opioid,0,Texas,TX
2004,49,natural_opioid,0,Utah,UT
2004,50,natural_opioid,0,Vermont,VT
2004,51,natural_opioid,0,Virginia,VA
2004,53,natural_opioid,0,Washington,WA
2004,54,natural_opioid,0,West Virginia,WV
2004,55,natural_opioid,0,Wisconsin,WI
2004,56,natural_opioid,1,Wyoming,WY
2005,01,natural_opioid,0,Alabama,AL
2005,02,natural_opioid,1,Alaska,AK
2005,04,natural_opioid,0,Arizona,AZ
2005,05,natural_opioid,0,Arkansas,AR
2005,06,natural_opioid,0,California,CA
2005,08,natural_opioid,0,Colorado,CO
2005,09,natural_opioid,0,Connecticut,CT
2005,10,natural_opioid,0,Delaware,DE
2005,11,natural_opioid,1,District of Columbia,DC
2005,12,natural_opioid,0,Florida,FL
2005,13,natural_opioid,0,Georgia,GA
2005,15,natural_opioid,0,Hawaii,HI
2005,16,natural_opioid,0,Idaho,ID
2005,17,natural_opioid,0,Illinois,IL
2005,18,natural_opioid,0,Indiana,IN
2005,19,natural_opioid,0,Iowa,IA
2005,20,natural_opioid,0,Kansas,KS
2005,21,natural_opioid,0,Kentucky,KY
2005,22,natural_opioid,0,Louisiana,LA
2005,23,natural_opioid,0,Maine,ME
2005,24,natural_opioid,0,Maryland,MD
2005,25,natural_opioid,0,Massachusetts,MA
2005,26,natural_opioid,0,Michigan,MI
2005,27,natural_opioid,0,Minnesota,MN
2005,28,natural_opioid,0,Mississippi,MS
2005,29,natural_opioid,0,Missouri,MO
2005,30,natural_opioid,0,Montana,MT
2005,31,natural_opioid,0,Nebraska,NE
2005,32,natural_opioid,0,Nevada,NV
2005,33,natural_opioid,0,New Hampshire,NH
2005,34,natural_opioid,0,New Jersey,NJ
2005,35,natural_opioid,0,New Mexico,NM
2005,36,natural_opioid,0,New York,NY
2005,37,natural_opioid,0,North Carolina,NC
2005,38,natural_opioid,1,North Dakota,ND
2005,39,natural_opioid,0,Ohio,OH
2005,40,natural_opioid,0,Oklahoma,OK
2005,41,natural_opioid,0,Oregon,OR
2005,42,natural_opioid,0,Pennsylvania,PA
2005,44,natural_opioid,0,Rhode Island,RI
2005,45,natural_opioid,0,South Carolina,SC
2005,46,natural_opioid,0,South Dakota,SD
2005,47,natural_opioid,0,Tennessee,TN
2005,48,natural_opioid,0,Texas,TX
2005,49,natural_opioid,0,Utah,UT
2005,50,natural_opioid,0,Vermont,VT
2005,51,natural_opioid,0,Virginia,VA
2005,53,natural_opioid,0,Washington,WA
2005,54,natural_opioid,0,West Virginia,WV
2005,55,natural_opioid,0,Wisconsin,WI
2005,56,natural_opioid,1,Wyoming,WY
2006,01,natural_opioid,0,Alabama,AL
2006,02,natural_opioid,0,Alaska,AK
2006,04,natural_opioid,0,Arizona,AZ
2006,05,natural_opioid,0,Arkansas,AR
2006,06,natural_opioid,0,California,CA
2006,08,natural_opioid,0,Colorado,CO
2006,09,natural_opioid,0,Connecticut,CT
2006,10,natural_opioid,0,Delaware,DE
2006,11,natural_opioid,0,District of Columbia,DC
2006,12,natural_opioid,0,Florida,FL
2006,13,natural_opioid,0,Georgia,GA
2006,15,natural_opioid,0,Hawaii,HI
2006,16,natural_opioid,0,Idaho,ID
2006,17,natural_opioid,0,Illinois,IL
2006,18,natural_opioid,0,Indiana,IN
2006,19,natural_opioid,0,Iowa,IA
2006,20,natural_opioid,0,Kansas,KS
2006,21,natural_opioid,0,Kentucky,KY
2006,22,natural_opioid,0,Louisiana,LA
2006,23,natural_opioid,0,Maine,ME
2006,24,natural_opioid,0,Maryland,MD
2006,25,natural_opioid,0,Massachusetts,MA
2006,26,natural_opioid,0,Michigan,MI
2006,27,natural_opioid,0,Minnesota,MN
2006,28,natural_opioid,0,Mississippi,MS
2006,29,natural_opioid,0,Missouri,MO
2006,30,natural_opioid,0,Montana,MT
2006,31,natural_opioid,0,Nebraska,NE
2006,32,natural_opioid,0,Nevada,NV
2006,33,natural_opioid,0,New Hampshire,NH
2006,34,natural_opioid,0,New Jersey,NJ
2006,35,natural_opioid,0,New Mexico,NM
2006,36,natural_opioid,0,New York,NY
2006,37,natural_opioid,0,North Carolina,NC
2006,38,natural_opioid,1,North Dakota,ND
2006,39,natural_opioid,0,Ohio,OH
2006,40,natural_opioid,0,Oklahoma,OK
2006,41,natural_opioid,0,Oregon,OR
2006,42,natural_opioid,0,Pennsylvania,PA
2006,44,natural_opioid,0,Rhode Island,RI
2006,45,natural_opioid,0,South Carolina,SC
2006,46,natural_opioid,0,South Dakota,SD
2006,47,natural_opioid,0,Tennessee,TN
2006,48,natural_opioid,0,Texas,TX
2006,49,natural_opioid,0,Utah,UT
2006,50,natural_opioid,0,Vermont,VT
2006,51,natural_opioid,0,Virginia,VA
2006,53,natural_opioid,0,Washington,WA
2006,54,natural_opioid,0,West Virginia,WV
2006,55,natural_opioid,0,Wisconsin,WI
2006,56,natural_opioid,1,Wyoming,WY
2007,01,natural_opioid,0,Alabama,AL
2007,02,natural_opioid,1,Alaska,AK
2007,04,natural_opioid,0,Arizona,AZ
2007,05,natural_opioid,0,Arkansas,AR
2007,06,natural_opioid,0,California,CA
2007,08,natural_opioid,0,Colorado,CO
2007,09,natural_opioid,0,Connecticut,CT
2007,10,natural_opioid,0,Delaware,DE
2007,11,natural_opioid,1,District of Columbia,DC
2007,12,natural_opioid,0,Florida,FL
2007,13,natural_opioid,0,Georgia,GA
2007,15,natural_opioid,0,Hawaii,HI
2007,16,natural_opioid,0,Idaho,ID
2007,17,natural_opioid,0,Illinois,IL
2007,18,natural_opioid,0,Indiana,IN
2007,19,natural_opioid,0,Iowa,IA
2007,20,natural_opioid,0,Kansas,KS
2007,21,natural_opioid,0,Kentucky,KY
2007,22,natural_opioid,0,Louisiana,LA
2007,23,natural_opioid,0,Maine,ME
2007,24,natural_opioid,0,Maryland,MD
2007,25,natural_opioid,0,Massachusetts,MA
2007,26,natural_opioid,0,Michigan,MI
2007,27,natural_opioid,0,Minnesota,MN
2007,28,natural_opioid,0,Mississippi,MS
2007,29,natural_opioid,0,Missouri,MO
2007,30,natural_opioid,0,Montana,MT
2007,31,natural_opioid,0,Nebraska,NE
2007,32,natural_opioid,0,Nevada,NV
2007,33,natural_opioid,0,New Hampshire,NH
2007,34,natural_opioid,0,New Jersey,NJ
2007,35,natural_opioid,0,New Mexico,NM
2007,36,natural_opioid,0,New York,NY
2007,37,natural_opioid,0,North Carolina,NC
2007,38,natural_opioid,1,North Dakota,ND
2007,39,natural_opioid,0,Ohio,OH
2007,40,natural_opioid,0,Oklahoma,OK
2007,41,natural_opioid,0,Oregon,OR
2007,42,natural_opioid,0,Pennsylvania,PA
2007,44,natural_opioid,0,Rhode Island,RI
2007,45,natural_opioid,0,South Carolina,SC
2007,46,natural_opioid,0,South Dakota,SD
2007,47,natural_opioid,0,Tennessee,TN
2007,48,natural_opioid,0,Texas,TX
2007,49,natural_opioid,0,Utah,UT
2007,50,natural_opioid,0,Vermont,VT
2007,51,natural_opioid,0,Virginia,VA
2007,53,natural_opioid,0,Washington,WA
2007,54,natural_opioid,0,West Virginia,WV
2007,55,natural_opioid,0,Wisconsin,WI
2007,56,natural_opioid,1,Wyoming,WY
2008,01,natural_opioid,0,Alabama,AL
2008,02,natural_opioid,0,Alaska,AK
2008,04,natural_opioid,0,Arizona,AZ
2008,05,natural_opioid,0,Arkansas,AR
2008,06,natural_opioid,0,California,CA
2008,08,natural_opioid,0,Colorado,CO
2008,09,natural_opioid,0,Connecticut,CT
2008,10,natural_opioid,0,Delaware,DE
2008,11,natural_opioid,1,District of Columbia,DC
2008,12,natural_opioid,0,Florida,FL
2008,13,natural_opioid,0,Georgia,GA
2008,15,natural_opioid,0,Hawaii,HI
2008,16,natural_opioid,0,Idaho,ID
2008,17,natural_opioid,0,Illinois,IL
2008,18,natural_opioid,0,Indiana,IN
2008,19,natural_opioid,0,Iowa,IA
2008,20,natural_opioid,0,Kansas,KS
2008,21,natural_opioid,0,Kentucky,KY
2008,22,natural_opioid,0,Louisiana,LA
2008,23,natural_opioid,0,Maine,ME
2008,24,natural_opioid,0,Maryland,MD
2008,25,natural_opioid,0,Massachusetts,MA
2008,26,natural_opioid,0,Michigan,MI
2008,27,natural_opioid,0,Minnesota,MN
2008,28,natural_opioid,0,Mississippi,MS
2008,29,natural_opioid,0,Missouri,MO
2008,30,natural_opioid,0,Montana,MT
2008,31,natural_opioid,0,Nebraska,NE
2008,32,natural_opioid,0,Nevada,NV
2008,33,natural_opioid,0,New Hampshire,NH
2008,34,natural_opioid,0,New Jersey,NJ
2008,35,natural_opioid,0,New Mexico,NM
2008,36,natural_opioid,0,New York,NY
2008,37,natural_opioid,0,North Carolina,NC
2008,38,natural_opioid,0,North Dakota,ND
2008,39,natural_opioid,0,Ohio,OH
2008,40,natural_opioid,0,Oklahoma,OK
2008,41,natural_opioid,0,Oregon,OR
2008,42,natural_opioid,0,Pennsylvania,PA
2008,44,natural_opioid,0,Rhode Island,RI
2008,45,natural_opioid,0,South Carolina,SC
2008,46,natural_opioid,0,South Dakota,SD
2008,47,natural_opioid,0,Tennessee,TN
2008,48,natural_opioid,0,Texas,TX
2008,49,natural_opioid,0,Utah,UT
2008,50,natural_opioid,0,Vermont,VT
2008,51,natural_opioid,0,Virginia,VA
2008,53,natural_opioid,0,Washington,WA
2008,54,natural_opioid,0,West Virginia,WV
2008,55,natural_opioid,0,Wisconsin,WI
2008,56,natural_opioid,0,Wyoming,WY
2009,01,natural_opioid,0,Alabama,AL
2009,02,natural_opioid,0,Alaska,AK
2009,04,natural_opioid,0,Arizona,AZ
2009,05,natural_opioid,0,Arkansas,AR
2009,06,natural_opioid,0,California,CA
2009,08,natural_opioid,0,Colorado,CO
2009,09,natural_opioid,0,Connecticut,CT
2009,10,natural_opioid,0,Delaware,DE
2009,11,natural_opioid,1,District of Columbia,DC
2009,12,natural_opioid,0,Florida,FL
2009,13,natural_opioid,0,Georgia,GA
2009,15,natural_opioid,0,Hawaii,HI
2009,16,natural_opioid,0,Idaho,ID
2009,17,natural_opioid,0,Illinois,IL
2009,18,natural_opioid,0,Indiana,IN
2009,19,natural_opioid,0,Iowa,IA
2009,20,natural_opioid,0,Kansas,KS
2009,21,natural_opioid,0,Kentucky,KY
2009,22,natural_opioid,0,Louisiana,LA
2009,23,natural_opioid,0,Maine,ME
2009,24,natural_opioid,0,Maryland,MD
2009,25,natural_opioid,0,Massachusetts,MA
2009,26,natural_opioid,0,Michigan,MI
2009,27,natural_opioid,0,Minnesota,MN
2009,28,natural_opioid,0,Mississippi,MS
2009,29,natural_opioid,0,Missouri,MO
2009,30,natural_opioid,0,Montana,MT
2009,31,natural_opioid,0,Nebraska,NE
2009,32,natural_opioid,0,Nevada,NV
2009,33,natural_opioid,0,New Hampshire,NH
2009,34,natural_opioid,0,New Jersey,NJ
2009,35,natural_opioid,0,New Mexico,NM
2009,36,natural_opioid,0,New York,NY
2009,37,natural_opioid,0,North Carolina,NC
2009,38,natural_opioid,1,North Dakota,ND
2009,39,natural_opioid,0,Ohio,OH
2009,40,natural_opioid,0,Oklahoma,OK
2009,41,natural_opioid,0,Oregon,OR
2009,42,natural_opioid,0,Pennsylvania,PA
2009,44,natural_opioid,0,Rhode Island,RI
2009,45,natural_opioid,0,South Carolina,SC
2009,46,natural_opioid,0,South Dakota,SD
2009,47,natural_opioid,0,Tennessee,TN
2009,48,natural_opioid,0,Texas,TX
2009,49,natural_opioid,0,Utah,UT
2009,50,natural_opioid,0,Vermont,VT
2009,51,natural_opioid,0,Virginia,VA
2009,53,natural_opioid,0,Washington,WA
2009,54,natural_opioid,0,West Virginia,WV
2009,55,natural_opioid,0,Wisconsin,WI
2009,56,natural_opioid,0,Wyoming,WY
2010,01,natural_opioid,0,Alabama,AL
2010,02,natural_opioid,0,Alaska,AK
2010,04,natural_opioid,0,Arizona,AZ
2010,05,natural_opioid,0,Arkansas,AR
2010,06,natural_opioid,0,California,CA
2010,08,natural_opioid,0,Colorado,CO
2010,09,natural_opioid,0,Connecticut,CT
2010,10,natural_opioid,0,Delaware,DE
2010,11,natural_opioid,1,District of Columbia,DC
2010,12,natural_opioid,0,Florida,FL
2010,13,natural_opioid,0,Georgia,GA
2010,15,natural_opioid,0,Hawaii,HI
2010,16,natural_opioid,0,Idaho,ID
2010,17,natural_opioid,0,Illinois,IL
2010,18,natural_opioid,0,Indiana,IN
2010,19,natural_opioid,0,Iowa,IA
2010,20,natural_opioid,0,Kansas,KS
2010,21,natural_opioid,0,Kentucky,KY
2010,22,natural_opioid,0,Louisiana,LA
2010,23,natural_opioid,0,Maine,ME
2010,24,natural_opioid,0,Maryland,MD
2010,25,natural_opioid,0,Massachusetts,MA
2010,26,natural_opioid,0,Michigan,MI
2010,27,natural_opioid,0,Minnesota,MN
2010,28,natural_opioid,0,Mississippi,MS
2010,29,natural_opioid,0,Missouri,MO
2010,30,natural_opioid,0,Montana,MT
2010,31,natural_opioid,0,Nebraska,NE
2010,32,natural_opioid,0,Nevada,NV
2010,33,natural_opioid,0,New Hampshire,NH
2010,34,natural_opioid,0,New Jersey,NJ
2010,35,natural_opioid,0,New Mexico,NM
2010,36,natural_opioid,0,New York,NY
2010,37,natural_opioid,0,North Carolina,NC
2010,38,natural_opioid,0,North Dakota,ND
2010,39,natural_opioid,0,Ohio,OH
2010,40,natural_opioid,0,Oklahoma,OK
2010,41,natural_opioid,0,Oregon,OR
2010,42,natural_opioid,0,Pennsylvania,PA
2010,44,natural_opioid,0,Rhode Island,RI
2010,45,natural_opioid,0,South Carolina,SC
2010,46,natural_opioid,0,South Dakota,SD
2010,47,natural_opioid,0,Tennessee,TN
2010,48,natural_opioid,0,Texas,TX
2010,49,natural_opioid,0,Utah,UT
2010,50,natural_opioid,0,Vermont,VT
2010,51,natural_opioid,0,Virginia,VA
2010,53,natural_opioid,0,Washington,WA
2010,54,natural_opioid,0,West Virginia,WV
2010,55,natural_opioid,0,Wisconsin,WI
2010,56,natural_opioid,0,Wyoming,WY
2011,01,natural_opioid,0,Alabama,AL
2011,02,natural_opioid,0,Alaska,AK
2011,04,natural_opioid,0,Arizona,AZ
2011,05,natural_opioid,0,Arkansas,AR
2011,06,natural_opioid,0,California,CA
2011,08,natural_opioid,0,Colorado,CO
2011,09,natural_opioid,0,Connecticut,CT
2011,10,natural_opioid,0,Delaware,DE
2011,11,natural_opioid,0,District of Columbia,DC
2011,12,natural_opioid,0,Florida,FL
2011,13,natural_opioid,0,Georgia,GA
2011,15,natural_opioid,0,Hawaii,HI
2011,16,natural_opioid,0,Idaho,ID
2011,17,natural_opioid,0,Illinois,IL
2011,18,natural_opioid,0,Indiana,IN
2011,19,natural_opioid,0,Iowa,IA
2011,20,natural_opioid,0,Kansas,KS
2011,21,natural_opioid,0,Kentucky,KY
2011,22,natural_opioid,0,Louisiana,LA
2011,23,natural_opioid,0,Maine,ME
2011,24,natural_opioid,0,Maryland,MD
2011,25,natural_opioid,0,Massachusetts,MA
2011,26,natural_opioid,0,Michigan,MI
2011,27,natural_opioid,0,Minnesota,MN
2011,28,natural_opioid,0,Mississippi,MS
2011,29,natural_opioid,0,Missouri,MO
2011,30,natural_opioid,0,Montana,MT
2011,31,natural_opioid,0,Nebraska,NE
2011,32,natural_opioid,0,Nevada,NV
2011,33,natural_opioid,0,New Hampshire,NH
2011,34,natural_opioid,0,New Jersey,NJ
2011,35,natural_opioid,0,New Mexico,NM
2011,36,natural_opioid,0,New York,NY
2011,37,natural_opioid,0,North Carolina,NC
2011,38,natural_opioid,1,North Dakota,ND
2011,39,natural_opioid,0,Ohio,OH
2011,40,natural_opioid,0,Oklahoma,OK
2011,41,natural_opioid,0,Oregon,OR
2011,42,natural_opioid,0,Pennsylvania,PA
2011,44,natural_opioid,0,Rhode Island,RI
2011,45,natural_opioid,0,South Carolina,SC
2011,46,natural_opioid,0,South Dakota,SD
2011,47,natural_opioid,0,Tennessee,TN
2011,48,natural_opioid,0,Texas,TX
2011,49,natural_opioid,0,Utah,UT
2011,50,natural_opioid,0,Vermont,VT
2011,51,natural_opioid,0,Virginia,VA
2011,53,natural_opioid,0,Washington,WA
2011,54,natural_opioid,0,West Virginia,WV
2011,55,natural_opioid,0,Wisconsin,WI
2011,56,natural_opioid,0,Wyoming,WY
2012,01,natural_opioid,0,Alabama,AL
2012,02,natural_opioid,0,Alaska,AK
2012,04,natural_opioid,0,Arizona,AZ
2012,05,natural_opioid,0,Arkansas,AR
2012,06,natural_opioid,0,California,CA
2012,08,natural_opioid,0,Colorado,CO
2012,09,natural_opioid,0,Connecticut,CT
2012,10,natural_opioid,0,Delaware,DE
2012,11,natural_opioid,0,District of Columbia,DC
2012,12,natural_opioid,0,Florida,FL
2012,13,natural_opioid,0,Georgia,GA
2012,15,natural_opioid,0,Hawaii,HI
2012,16,natural_opioid,0,Idaho,ID
2012,17,natural_opioid,0,Illinois,IL
2012,18,natural_opioid,0,Indiana,IN
2012,19,natural_opioid,0,Iowa,IA
2012,20,natural_opioid,0,Kansas,KS
2012,21,natural_opioid,0,Kentucky,KY
2012,22,natural_opioid,0,Louisiana,LA
2012,23,natural_opioid,0,Maine,ME
2012,24,natural_opioid,0,Maryland,MD
2012,25,natural_opioid,0,Massachusetts,MA
2012,26,natural_opioid,0,Michigan,MI
2012,27,natural_opioid,0,Minnesota,MN
2012,28,natural_opioid,0,Mississippi,MS
2012,29,natural_opioid,0,Missouri,MO
2012,30,natural_opioid,0,Montana,MT
2012,31,natural_opioid,0,Nebraska,NE
2012,32,natural_opioid,0,Nevada,NV
2012,33,natural_opioid,0,New Hampshire,NH
2012,34,natural_opioid,0,New Jersey,NJ
2012,35,natural_opioid,0,New Mexico,NM
2012,36,natural_opioid,0,New York,NY
2012,37,natural_opioid,0,North Carolina,NC
2012,38,natural_opioid,1,North Dakota,ND
2012,39,natural_opioid,0,Ohio,OH
2012,40,natural_opioid,0,Oklahoma,OK
2012,41,natural_opioid,0,Oregon,OR
2012,42,natural_opioid,0,Pennsylvania,PA
2012,44,natural_opioid,0,Rhode Island,RI
2012,45,natural_opioid,0,South Carolina,SC
2012,46,natural_opioid,0,South Dakota,SD
2012,47,natural_opioid,0,Tennessee,TN
2012,48,natural_opioid,0,Texas,TX
2012,49,natural_opioid,0,Utah,UT
2012,50,natural_opioid,0,Vermont,VT
2012,51,natural_opioid,0,Virginia,VA
2012,53,natural_opioid,0,Washington,WA
2012,54,natural_opioid,0,West Virginia,WV
2012,55,natural_opioid,0,Wisconsin,WI
2012,56,natural_opioid,0,Wyoming,WY
2013,01,natural_opioid,0,Alabama,AL
2013,02,natural_opioid,0,Alaska,AK
2013,04,natural_opioid,0,Arizona,AZ
2013,05,natural_opioid,0,Arkansas,AR
2013,06,natural_opioid,0,California,CA
2013,08,natural_opioid,0,Colorado,CO
2013,09,natural_opioid,0,Connecticut,CT
2013,10,natural_opioid,0,Delaware,DE
2013,11,natural_opioid,0,District of Columbia,DC
2013,12,natural_opioid,0,Florida,FL
2013,13,natural_opioid,0,Georgia,GA
2013,15,natural_opioid,0,Hawaii,HI
2013,16,natural_opioid,0,Idaho,ID
2013,17,natural_opioid,0,Illinois,IL
2013,18,natural_opioid,0,Indiana,IN
2013,19,natural_opioid,0,Iowa,IA
2013,20,natural_opioid,0,Kansas,KS
2013,21,natural_opioid,0,Kentucky,KY
2013,22,natural_opioid,0,Louisiana,LA
2013,23,natural_opioid,0,Maine,ME
2013,24,natural_opioid,0,Maryland,MD
2013,25,natural_opioid,0,Massachusetts,MA
2013,26,natural_opioid,0,Michigan,MI
2013,27,natural_opioid,0,Minnesota,MN
2013,28,natural_opioid,0,Mississippi,MS
2013,29,natural_opioid,0,Missouri,MO
2013,30,natural_opioid,0,Montana,MT
2013,31,natural_opioid,0,Nebraska,NE
2013,32,natural_opioid,0,Nevada,NV
2013,33,natural_opioid,0,New Hampshire,NH
2013,34,natural_opioid,0,New Jersey,NJ
2013,35,natural_opioid,0,New Mexico,NM
2013,36,natural_opioid,0,New York,NY
2013,37,natural_opioid,0,North Carolina,NC
2013,38,natural_opioid,1,North Dakota,ND
2013,39,natural_opioid,0,Ohio,OH
2013,40,natural_opioid,0,Oklahoma,OK
2013,41,natural_opioid,0,Oregon,OR
2013,42,natural_opioid,0,Pennsylvania,PA
2013,44,natural_opioid,0,Rhode Island,RI
2013,45,natural_opioid,0,South Carolina,SC
2013,46,natural_opioid,0,South Dakota,SD
2013,47,natural_opioid,0,Tennessee,TN
2013,48,natural_opioid,0,Texas,TX
2013,49,natural_opioid,0,Utah,UT
2013,50,natural_opioid,0,Vermont,VT
2013,51,natural_opioid,0,Virginia,VA
2013,53,natural_opioid,0,Washington,WA
2013,54,natural_opioid,0,West Virginia,WV
2013,55,natural_opioid,0,Wisconsin,WI
2013,56,natural_opioid,0,Wyoming,WY
2014,01,natural_opioid,0,Alabama,AL
2014,02,natural_opioid,0,Alaska,AK
2014,04,natural_opioid,0,Arizona,AZ
2014,05,natural_opioid,0,Arkansas,AR
2014,06,natural_opioid,0,California,CA
2014,08,natural_opioid,0,Colorado,CO
2014,09,natural_opioid,0,Connecticut,CT
2014,10,natural_opioid,0,Delaware,DE
2014,11,natural_opioid,0,District of Columbia,DC
2014,12,natural_opioid,0,Florida,FL
2014,13,natural_opioid,0,Georgia,GA
2014,15,natural_opioid,0,Hawaii,HI
2014,16,natural_opioid,0,Idaho,ID
2014,17,natural_opioid,0,Illinois,IL
2014,18,natural_opioid,0,Indiana,IN
2014,19,natural_opioid,0,Iowa,IA
2014,20,natural_opioid,0,Kansas,KS
2014,21,natural_opioid,0,Kentucky,KY
2014,22,natural_opioid,0,Louisiana,LA
2014,23,natural_opioid,0,Maine,ME
2014,24,natural_opioid,0,Maryland,MD
2014,25,natural_opioid,0,Massachusetts,MA
2014,26,natural_opioid,0,Michigan,MI
2014,27,natural_opioid,0,Minnesota,MN
2014,28,natural_opioid,0,Mississippi,MS
2014,29,natural_opioid,0,Missouri,MO
2014,30,natural_opioid,0,Montana,MT
2014,31,natural_opioid,0,Nebraska,NE
2014,32,natural_opioid,0,Nevada,NV
2014,33,natural_opioid,0,New Hampshire,NH
2014,34,natural_opioid,0,New Jersey,NJ
2014,35,natural_opioid,0,New Mexico,NM
2014,36,natural_opioid,0,New York,NY
2014,37,natural_opioid,0,North Carolina,NC
2014,38,natural_opioid,0,North Dakota,ND
2014,39,natural_opioid,0,Ohio,OH
2014,40,natural_opioid,0,Oklahoma,OK
2014,41,natural_opioid,0,Oregon,OR
2014,42,natural_opioid,0,Pennsylvania,PA
2014,44,natural_opioid,0,Rhode Island,RI
2014,45,natural_opioid,0,South Carolina,SC
2014,46,natural_opioid,0,South Dakota,SD
2014,47,natural_opioid,0,Tennessee,TN
2014,48,natural_opioid,0,Texas,TX
2014,49,natural_opioid,0,Utah,UT
2014,50,natural_opioid,0,Vermont,VT
2014,51,natural_opioid,0,Virginia,VA
2014,53,natural_opioid,0,Washington,WA
2014,54,natural_opioid,0,West Virginia,WV
2014,55,natural_opioid,0,Wisconsin,WI
2014,56,natural_opioid,0,Wyoming,WY
2015,01,natural_opioid,0,Alabama,AL
2015,02,natural_opioid,0,Alaska,AK
2015,04,natural_opioid,0,Arizona,AZ
2015,05,natural_opioid,0,Arkansas,AR
2015,06,natural_opioid,0,California,CA
2015,08,natural_opioid,0,Colorado,CO
2015,09,natural_opioid,0,Connecticut,CT
2015,10,natural_opioid,0,Delaware,DE
2015,11,natural_opioid,0,District of Columbia,DC
2015,12,natural_opioid,0,Florida,FL
2015,13,natural_opioid,0,Georgia,GA
2015,15,natural_opioid,0,Hawaii,HI
2015,16,natural_opioid,0,Idaho,ID
2015,17,natural_opioid,0,Illinois,IL
2015,18,natural_opioid,0,Indiana,IN
2015,19,natural_opioid,0,Iowa,IA
2015,20,natural_opioid,0,Kansas,KS
2015,21,natural_opioid,0,Kentucky,KY
2015,22,natural_opioid,0,Louisiana,LA
2015,23,natural_opioid,0,Maine,ME
2015,24,natural_opioid,0,Maryland,MD
2015,25,natural_opioid,0,Massachusetts,MA
2015,26,natural_opioid,0,Michigan,MI
2015,27,natural_opioid,0,Minnesota,MN
2015,28,natural_opioid,0,Mississippi,MS
2015,29,natural_opioid,0,Missouri,MO
2015,30,natural_opioid,0,Montana,MT
2015,31,natural_opioid,0,Nebraska,NE
2015,32,natural_opioid,0,Nevada,NV
2015,33,natural_opioid,0,New Hampshire,NH
2015,34,natural_opioid,0,New Jersey,NJ
2015,35,natural_opioid,0,New Mexico,NM
2015,36,natural_opioid,0,New York,NY
2015,37,natural_opioid,0,North Carolina,NC
2015,38,natural_opioid,0,North Dakota,ND
2015,39,natural_opioid,0,Ohio,OH
2015,40,natural_opioid,0,Oklahoma,OK
2015,41,natural_opioid,0,Oregon,OR
2015,42,natural_opioid,0,Pennsylvania,PA
2015,44,natural_opioid,0,Rhode Island,RI
2015,45,natural_opioid,0,South Carolina,SC
2015,46,natural_opioid,0,South Dakota,SD
2015,47,natural_opioid,0,Tennessee,TN
2015,48,natural_opioid,0,Texas,TX
2015,49,natural_opioid,0,Utah,UT
2015,50,natural_opioid,0,Vermont,VT
2015,51,natural_opioid,0,Virginia,VA
2015,53,natural_opioid,0,Washington,WA
2015,54,natural_opioid,0,West Virginia,WV
2015,55,natural_opioid,0,Wisconsin,WI
2015,56,natural_opioid,0,Wyoming,WY
2016,01,natural_opioid,0,Alabama,AL
2016,02,natural_opioid,0,Alaska,AK
2016,04,natural_opioid,0,Arizona,AZ
2016,05,natural_opioid,0,Arkansas,AR
2016,06,natural_opioid,0,California,CA
2016,08,natural_opioid,0,Colorado,CO
2016,09,natural_opioid,0,Connecticut,CT
2016,10,natural_opioid,0,Delaware,DE
2016,11,natural_opioid,0,District of Columbia,DC
2016,12,natural_opioid,0,Florida,FL
2016,13,natural_opioid,0,Georgia,GA
2016,15,natural_opioid,0,Hawaii,HI
2016,16,natural_opioid,0,Idaho,ID
2016,17,natural_opioid,0,Illinois,IL
2016,18,natural_opioid,0,Indiana,IN
2016,19,natural_opioid,0,Iowa,IA
2016,20,natural_opioid,0,Kansas,KS
2016,21,natural_opioid,0,Kentucky,KY
2016,22,natural_opioid,0,Louisiana,LA
2016,23,natural_opioid,0,Maine,ME
2016,24,natural_opioid,0,Maryland,MD
2016,25,natural_opioid,0,Massachusetts,MA
2016,26,natural_opioid,0,Michigan,MI
2016,27,natural_opioid,0,Minnesota,MN
2016,28,natural_opioid,0,Mississippi,MS
2016,29,natural_opioid,0,Missouri,MO
2016,30,natural_opioid,0,Montana,MT
2016,31,natural_opioid,0,Nebraska,NE
2016,32,natural_opioid,0,Nevada,NV
2016,33,natural_opioid,0,New Hampshire,NH
